srcLabelIx,srcLabelName,dstLabelId
928,Podiceps nigricollis,13436
929,Podilymbus podiceps,13440
930,Poecile atricapillus,13449
931,Poecile carolinensis,13450
932,Poecile cinctus,13451
933,Poecile hudsonicus,13454
934,Poecile hyrcanus,13456
935,Poecile lugubris,13457
936,Poecile montanus,13458
937,Poecile palustris,13459
938,Poecilimon affinis,13469
939,Poecilimon ornatus,13521
940,Poicephalus senegalus,13599
941,Polioptila caerulea,13620
942,Polyphylla fullo,13658
943,Polysarcus denticauda,13670
944,Pooecetes gramineus,13716
945,Porphyrio poliocephalus,13746
946,Porphyrio porphyrio,13747
947,Porphyrio martinica,13748
948,Porzana carolina,13762
949,Zapornia parva,13765
950,Porzana porzana,13768
951,Zapornia pusilla,13769
952,Prinia gracilis,13809
953,Procyon lotor,13949
954,Progne chalybea,13954
955,Progne subis,13961
956,Protonotaria citrea,13986
957,Prunella atrogularis,13988
958,Prunella collaris,13989
959,Prunella modularis,13994
960,Prunella montanella,13995
961,Prunella ocularis,13996
962,Pseudacris brachyphona,14044
963,Pseudacris crucifer,14049
964,Pseudacris feriarum,14050
965,Pseudacris kalmi,14054
966,Pseudacris maculata,14055
967,Pseudacris triseriata,14061
968,Pseudochorthippus montanus,14084
969,Psittacula cyanocephala,14197
970,Psittacula eupatria,14200
971,Psittacula krameri,14203
972,Psophus stridulus,14233
973,Pterocles alchata,14270
974,Pterocles orientalis,14280
975,Pterodroma madeira,14304
976,Pteronemobius heydenii,14335
977,Pterophylla camellifolia,14353
978,Ptyonoprogne rupestris,14494
979,Puffinus baroli,14499
980,Puffinus puffinus,14509
981,Pycnonotus barbatus,14543
982,Pycnonotus cafer,14548
983,Pycnonotus jocosus,14559
984,Pycnonotus xanthopygos,14577
985,Pyrrhocorax graculus,14609
986,Pyrrhocorax pyrrhocorax,14610
987,Pyrrhula murina,14619
988,Pyrrhula pyrrhula,14622
989,Quelea quelea,14658
990,Quiscalus major,14670
991,Quiscalus mexicanus,14671
992,Quiscalus quiscula,14674
993,Radjah radjah,14677
994,Rallus aquaticus,14690
995,Rallus crepitans,14692
996,Rallus elegans,14693
997,Rallus limicola,14695
998,Rana arvalis,14739
999,Rana dalmatina,14745
1000,Rana temporaria,14754
1001,Recurvirostra americana,14818
1002,Recurvirostra avosetta,14820
1003,Regulus ignicapilla,14826
1004,Regulus madeirensis,14827
1005,Regulus regulus,14828
1006,Regulus satrapa,14829
1007,Remiz pendulinus,14837
1008,Rhea americana,14891
1009,Rhinolophus ferrumequinum,14942
1010,Rhodospiza obsoleta,15036
1011,Rhodostethia rosea,15037
1012,Riparia riparia,15087
1013,Rissa tridactyla,15090
1014,Ruspolia nitidula,15136
1015,Rynchops niger,15140
1016,Salpinctes obsoletus,15182
1017,Saxicola caprata,15264
1018,Saxicola maurus,15272
1019,Saxicola rubetra,15273
1020,Saxicola rubicola,15274
1021,Saxicola stejnegeri,15276
1022,Sayornis nigricans,15280
1023,Sayornis phoebe,15281
1024,Sayornis saya,15282
1025,Scaphiopus holbrookii,15289
1026,Sciurus carolinensis,15392
1027,Sciurus niger,15398
1028,Sciurus vulgaris,15402
1029,Scolopax minor,15436
1030,Scolopax rusticola,15440
1031,Scudderia septentrionalis,15458
1032,Scudderia texensis,15459
1033,Seiurus aurocapilla,15513
1034,Selasphorus calliope,15516
1035,Selasphorus platycercus,15520
1036,Selasphorus rufus,15521
1037,Sepiana sepium,15550
1038,Serinus canaria,15570
1039,Serinus pusillus,15574
1040,Serinus serinus,15575
1041,Setophaga aestiva,15589
1042,Setophaga americana,15590
1043,Setophaga auduboni,15592
1044,Setophaga caerulescens,15593
1045,Setophaga castanea,15594
1046,Setophaga cerulea,15595
1047,Setophaga citrina,15597
1048,Setophaga coronata,15598
1049,Setophaga discolor,15600
1050,Setophaga dominica,15601
1051,Setophaga fusca,15603
1052,Setophaga kirtlandii,15606
1053,Setophaga magnolia,15607
1054,Setophaga nigrescens,15608
1055,Setophaga occidentalis,15609
1056,Setophaga palmarum,15610
1057,Setophaga pensylvanica,15611
1058,Setophaga petechia,15612
1059,Setophaga pinus,15614
1060,Setophaga ruticilla,15618
1061,Setophaga striata,15619
1062,Setophaga tigrina,15621
1063,Setophaga townsendi,15622
1064,Setophaga virens,15623
1065,Sialia currucoides,15638
1066,Sialia sialis,15640
1067,Suthora alphonsiana,15662
1068,Sitta canadensis,15692
1069,Sitta carolinensis,15693
1070,Sitta europaea,15697
1071,Sitta krueperi,15702
1072,Sitta neumayer,15708
1073,Sitta pusilla,15711
1074,Sitta tephronota,15714
1075,Sitta whiteheadi,15717
1076,Somateria mollissima,15740
1077,Somateria spectabilis,15741
1078,Spatula discors,15754
1079,Sphyrapicus varius,15843
1080,Spilopelia senegalensis,15849
1081,Spinus tristis,15876
1082,Spiza americana,15880
1083,Spizella breweri,15886
1084,Spizella pallida,15887
1085,Spizella passerina,15888
1086,Spizella pusilla,15889
1087,Spizelloides arborea,15891
1088,Stauroderus scalaris,15974
1089,Stelgidopteryx serripennis,15982
1090,Stenobothrus lineatus,16000
1091,Stenobothrus nigromaculatus,16001
1092,Stenobothrus rubicundulus,16002
1093,Stenobothrus stigmaticus,16004
1094,Stercorarius longicaudus,16016
1095,Stercorarius parasiticus,16018
1096,Stercorarius pomarinus,16019
1097,Stercorarius skua,16020
1098,Sterna dougallii,16024
1099,Sterna forsteri,16025
1100,Sterna hirundo,16027
1101,Sterna paradisaea,16028
1102,Sternula albifrons,16037
1103,Sternula antillarum,16038
1104,Stethophyma grossum,16055
1105,Streptopelia decaocto,16105
1106,Streptopelia orientalis,16109
1107,Streptopelia roseogrisea,16111
1108,Streptopelia turtur,16115
1109,Strix aluco,16126
1110,Strix nebulosa,16135
1111,Strix uralensis,16142
1112,Strix varia,16143
1113,Sturnella magna,16154
1114,Sturnella neglecta,16155
1115,Sturnus unicolor,16164
1116,Sturnus vulgaris,16165
1117,Sula leucogaster,16178
1118,Surnia ulula,16189
1119,Sus scrofa,16196
1120,Sylvia atricapilla,16208
1121,Sylvia borin,16209
1122,Syrrhaptes paradoxus,16323
1123,Tachybaptus ruficollis,16337
1124,Tachycineta bicolor,16341
1125,Tadarida teniotis,16385
1126,Tadorna cana,16386
1127,Tadorna ferruginea,16387
1128,Tadorna tadorna,16388
1129,Tamias striatus,16408
1130,Tamiasciurus hudsonicus,16412
1131,Tarsiger cyanurus,16487
1132,Tetrao urogallus,16603
1133,Tetraogallus caspius,16605
1134,Tetraogallus caucasicus,16606
1135,Tetrastes bonasia,16613
1136,Tetrax tetrax,16615
1137,Tettigettalna argentata,16624
1138,Tettigonia cantans,16633
1139,Tettigonia caudata,16634
1140,Tettigonia viridissima,16640
1141,Thalassarche melanophris,16649
1142,Thalasseus acuflavidus,16651
1143,Thalasseus bengalensis,16653
1144,Thalasseus elegans,16656
1145,Thalasseus maximus,16657
1146,Thalasseus sandvicensis,16658
1147,Thinornis dubius,16720
1148,Threskiornis aethiopicus,16752
1149,Thryothorus ludovicianus,16776
1150,Tibicina haematodes,16786
1151,Tichodroma muraria,16800
1152,Toxostoma rufum,16920
1153,Trimerotropis verruculata,17046
1154,Tringa brevipes,17047
1155,Tringa erythropus,17048
1156,Tringa flavipes,17049
1157,Tringa glareola,17050
1158,Tringa melanoleuca,17053
1159,Tringa nebularia,17054
1160,Tringa ochropus,17055
1161,Tringa semipalmata,17056
1162,Tringa solitaria,17057
1163,Tringa stagnatilis,17058
1164,Tringa totanus,17059
1165,Troglodytes aedon,17086
1166,Troglodytes hiemalis,17091
1167,Troglodytes troglodytes,17103
1168,Turdus atrogularis,17179
1169,Turdus eunomus,17192
1170,Turdus iliacus,17204
1171,Turdus merula,17220
1172,Turdus migratorius,17221
1173,Turdus naumanni,17223
1174,Turdus obscurus,17230
1175,Turdus philomelos,17238
1176,Turdus pilaris,17239
1177,Turdus ruficollis,17246
1178,Turdus torquatus,17260
1179,Turdus viscivorus,17263
1180,Tylopsis lilifolia,17294
1181,Tyrannus crassirostris,17314
1182,Tyrannus dominicensis,17316
1183,Tyrannus forficatus,17317
1184,Tyrannus melancholicus,17318
1185,Tyrannus tyrannus,17321
1186,Tyrannus verticalis,17322
1187,Tyto alba,17324
1188,Tyto furcata,17327
1189,Upupa epops,17362
1190,Uria aalge,17369
1191,Uria lomvia,17370
1192,Urocyon cinereoargenteus,17383
1193,Uromenus rugosicollis,17400
1194,Ursus americanus,17414
1195,Vanellus cinereus,17436
1196,Vanellus indicus,17441
1197,Vanellus leucurus,17442
1198,Vanellus spinosus,17450
1199,Vanellus vanellus,17454
1200,Velarifictorus micado,17473
1201,Vermivora chrysoptera,17483
1202,Vermivora cyanoptera,17484
1203,Vespertilio murinus,17490
1204,Vidua macroura,17514
1205,Vireo bellii,17539
1206,Vireo olivaceus,17545
1207,Vireo flavifrons,17547
1208,Vireo flavoviridis,17548
1209,Vireo gilvus,17549
1210,Vireo griseus,17551
1211,Vireo philadelphicus,17564
1212,Vireo solitarius,17566
1213,Vulpes vulpes,17590
1214,Xanthocephalus xanthocephalus,17601
1215,Xema sabini,17609
1216,Xenus cinereus,17645
1217,Xestobium rufovillosum,17648
1218,Zenaida asiatica,17755
1219,Zenaida macroura,17758
1220,Zonotrichia albicollis,17795
1221,Zonotrichia atricapilla,17796
1222,Zonotrichia leucophrys,17798
1223,Zonotrichia querula,17799
1224,Zoothera aurea,17804
