label_id,label_type,name,name_type,name_source
14204,species,Psittacula longicauda,scientific,SpeciesMapping_11
14204,species,lotpar2,ml_species_code,SpeciesMapping_11
14205,species,Blossom-headed Parakeet,common_en,SpeciesMapping_11
14205,species,Psittacula roseata,scientific,SpeciesMapping_11
14205,species,blhpar3,ml_species_code,SpeciesMapping_11
14206,species,Psittaculirostris desmarestii,scientific,SpeciesMapping_11
14207,species,Psittaculirostris edwardsii,scientific,SpeciesMapping_11
14208,species,Psittaculirostris salvadorii,scientific,SpeciesMapping_11
14209,species,Gray Parrot,common_en,SpeciesMapping_11
14209,species,Psittacus erithacus,scientific,SpeciesMapping_11
14209,species,grepar,ml_species_code,SpeciesMapping_11
14210,species,Psittacus timneh,scientific,SpeciesMapping_11
14210,species,Timneh Parrot,common_en,SpeciesMapping_11
14210,species,grypar10,ml_species_code,SpeciesMapping_11
14211,species,Psitteuteles goldiei,scientific,SpeciesMapping_11
14212,species,Iris Lorikeet,common_en,SpeciesMapping_11
14212,species,Psitteuteles iris,scientific,SpeciesMapping_11
14212,species,Trichoglossus iris,scientific,SpeciesMapping_11
14212,species,irilor1,ml_species_code,SpeciesMapping_11
14214,species,Psitteuteles porphyrocephalus,scientific,SpeciesMapping_11
14214,species,Purple-crowned Lorikeet,common_en,SpeciesMapping_11
14214,species,puclor1,ml_species_code,SpeciesMapping_11
14215,species,Little Lorikeet,common_en,SpeciesMapping_11
14215,species,Psitteuteles pusillus,scientific,SpeciesMapping_11
14215,species,litlor1,ml_species_code,SpeciesMapping_11
14216,species,Psitteuteles versicolor,scientific,SpeciesMapping_11
14216,species,Varied Lorikeet,common_en,SpeciesMapping_11
14216,species,varlor1,ml_species_code,SpeciesMapping_11
14217,species,Psittinus abbotti,scientific,SpeciesMapping_11
14217,species,Simeulue Parrot,common_en,SpeciesMapping_11
14217,species,burpar5,ml_species_code,SpeciesMapping_11
14218,species,Blue-rumped Parrot,common_en,SpeciesMapping_11
14218,species,Psittinus cyanurus,scientific,SpeciesMapping_11
14218,species,blrpar1,ml_species_code,SpeciesMapping_11
14219,species,Ou,common_en,SpeciesMapping_11
14219,species,Psittirostra psittacea,scientific,SpeciesMapping_11
14219,species,ou,ml_species_code,SpeciesMapping_11
14220,species,Pesquet's Parrot,common_en,SpeciesMapping_11
14220,species,Psittrichas fulgidus,scientific,SpeciesMapping_11
14220,species,pespar1,ml_species_code,SpeciesMapping_11
14221,species,Psoloessa texana,scientific,SpeciesMapping_11
14222,species,Gray-winged Trumpeter,common_en,SpeciesMapping_11
14222,species,Psophia crepitans,scientific,SpeciesMapping_11
14222,species,gywtru1,ml_species_code,SpeciesMapping_11
14223,species,Pale-winged Trumpeter,common_en,SpeciesMapping_11
14223,species,Psophia leucoptera,scientific,SpeciesMapping_11
14223,species,pawtru2,ml_species_code,SpeciesMapping_11
14224,species,Dark-winged Trumpeter,common_en,SpeciesMapping_11
14224,species,Psophia viridis,scientific,SpeciesMapping_11
14224,species,dawtru1,ml_species_code,SpeciesMapping_11
14225,species,Groundscraper Thrush,common_en,SpeciesMapping_11
14225,species,Psophocichla litsitsirupa,scientific,SpeciesMapping_11
14225,species,Turdus litsitsirupa,scientific,SpeciesMapping_11
14225,species,grothr1,ml_species_code,SpeciesMapping_11
14227,species,Ethiopian Thrush,common_en,SpeciesMapping_11
14227,species,Turdus simensis,scientific,SpeciesMapping_11
14227,species,grothr2,ml_species_code,SpeciesMapping_11
14228,species,Chirruping Wedgebill,common_en,SpeciesMapping_11
14228,species,Psophodes cristatus,scientific,SpeciesMapping_11
14228,species,chiwed2,ml_species_code,SpeciesMapping_11
14229,species,Psophodes leucogaster,scientific,SpeciesMapping_11
14230,species,Psophodes nigrogularis,scientific,SpeciesMapping_11
14230,species,Western Whipbird,common_en,SpeciesMapping_11
14230,species,weswhi1,ml_species_code,SpeciesMapping_11
14231,species,Chiming Wedgebill,common_en,SpeciesMapping_11
14231,species,Psophodes occidentalis,scientific,SpeciesMapping_11
14231,species,chiwed1,ml_species_code,SpeciesMapping_11
14232,species,Eastern Whipbird,common_en,SpeciesMapping_11
14232,species,Psophodes olivaceus,scientific,SpeciesMapping_11
14232,species,easwhi1,ml_species_code,SpeciesMapping_11
14233,species,Psophus stridulus,scientific,SpeciesMapping_11
14234,species,Psorodonotus caucasicus,scientific,SpeciesMapping_11
14235,species,Psorodonotus ebneri,scientific,SpeciesMapping_11
14236,species,Psorodonotus fieberi,scientific,SpeciesMapping_11
14237,species,Psorodonotus illyricus,scientific,SpeciesMapping_11
14238,species,Psorodonotus macedonicus,scientific,SpeciesMapping_11
14239,species,Psorodonotus specularis,scientific,SpeciesMapping_11
14240,species,Psorodonotus venosus,scientific,SpeciesMapping_11
14241,species,Psyrana tigrina,scientific,SpeciesMapping_11
14242,species,Ptenopus garrulus,scientific,SpeciesMapping_11
14242,species,t-11744656,ml_species_code,SpeciesMapping_11
14243,species,Ptenopus kochi,scientific,SpeciesMapping_11
14244,species,Pteridium aquilinum,scientific,SpeciesMapping_11
14245,species,King-of-Saxony Bird-of-Paradise,common_en,SpeciesMapping_11
14245,species,Pteridophora alberti,scientific,SpeciesMapping_11
14245,species,kospar1,ml_species_code,SpeciesMapping_11
14246,species,Pternistis adspersus,scientific,SpeciesMapping_11
14246,species,Red-billed Spurfowl,common_en,SpeciesMapping_11
14246,species,rebfra1,ml_species_code,SpeciesMapping_11
14247,species,Pternistis afer,scientific,SpeciesMapping_11
14247,species,Red-necked Spurfowl,common_en,SpeciesMapping_11
14247,species,renfra1,ml_species_code,SpeciesMapping_11
14248,species,Ahanta Spurfowl,common_en,SpeciesMapping_11
14248,species,Pternistis ahantensis,scientific,SpeciesMapping_11
14248,species,ahafra2,ml_species_code,SpeciesMapping_11
14249,species,Pternistis atrifrons,scientific,SpeciesMapping_11
14250,species,Double-spurred Spurfowl,common_en,SpeciesMapping_11
14250,species,Pternistis bicalcaratus,scientific,SpeciesMapping_11
14250,species,dosfra2,ml_species_code,SpeciesMapping_11
14251,species,Mount Cameroon Spurfowl,common_en,SpeciesMapping_11
14251,species,Pternistis camerunensis,scientific,SpeciesMapping_11
14251,species,camfra2,ml_species_code,SpeciesMapping_11
14252,species,Cape Spurfowl,common_en,SpeciesMapping_11
14252,species,Pternistis capensis,scientific,SpeciesMapping_11
14252,species,capfra2,ml_species_code,SpeciesMapping_11
14253,species,Chestnut-naped Spurfowl,common_en,SpeciesMapping_11
14253,species,Pternistis castaneicollis,scientific,SpeciesMapping_11
14253,species,chnfra2,ml_species_code,SpeciesMapping_11
14254,species,Clapperton's Spurfowl,common_en,SpeciesMapping_11
14254,species,Pternistis clappertoni,scientific,SpeciesMapping_11
14254,species,clafra1,ml_species_code,SpeciesMapping_11
14255,species,Erckel's Spurfowl,common_en,SpeciesMapping_11
14255,species,Pternistis erckelii,scientific,SpeciesMapping_11
14255,species,ercfra,ml_species_code,SpeciesMapping_11
14256,species,Gray-striped Spurfowl,common_en,SpeciesMapping_11
14256,species,Pternistis griseostriatus,scientific,SpeciesMapping_11
14256,species,gysfra1,ml_species_code,SpeciesMapping_11
14257,species,Hartlaub's Spurfowl,common_en,SpeciesMapping_11
14257,species,Pternistis hartlaubi,scientific,SpeciesMapping_11
14257,species,harfra3,ml_species_code,SpeciesMapping_11
14258,species,Harwood's Spurfowl,common_en,SpeciesMapping_11
14258,species,Pternistis harwoodi,scientific,SpeciesMapping_11
14258,species,harfra4,ml_species_code,SpeciesMapping_11
14259,species,Hildebrandt's Spurfowl,common_en,SpeciesMapping_11
14259,species,Pternistis hildebrandti,scientific,SpeciesMapping_11
14259,species,hilfra2,ml_species_code,SpeciesMapping_11
14260,species,Heuglin's Spurfowl,common_en,SpeciesMapping_11
14260,species,Pternistis icterorhynchus,scientific,SpeciesMapping_11
14260,species,heufra1,ml_species_code,SpeciesMapping_11
14261,species,Jackson's Spurfowl,common_en,SpeciesMapping_11
14261,species,Pternistis jacksoni,scientific,SpeciesMapping_11
14261,species,jacfra2,ml_species_code,SpeciesMapping_11
14262,species,Pternistis leucoscepus,scientific,SpeciesMapping_11
14262,species,Yellow-necked Spurfowl,common_en,SpeciesMapping_11
14262,species,yenspu1,ml_species_code,SpeciesMapping_11
14263,species,Natal Spurfowl,common_en,SpeciesMapping_11
14263,species,Pternistis natalensis,scientific,SpeciesMapping_11
14263,species,natfra2,ml_species_code,SpeciesMapping_11
14264,species,Handsome Spurfowl,common_en,SpeciesMapping_11
14264,species,Pternistis nobilis,scientific,SpeciesMapping_11
14264,species,hanfra2,ml_species_code,SpeciesMapping_11
14265,species,Djibouti Spurfowl,common_en,SpeciesMapping_11
14265,species,Pternistis ochropectus,scientific,SpeciesMapping_11
14265,species,djifra1,ml_species_code,SpeciesMapping_11
14266,species,Gray-breasted Spurfowl,common_en,SpeciesMapping_11
14266,species,Pternistis rufopictus,scientific,SpeciesMapping_11
14266,species,gybfra1,ml_species_code,SpeciesMapping_11
14267,species,Pternistis squamatus,scientific,SpeciesMapping_11
14267,species,Scaly Spurfowl,common_en,SpeciesMapping_11
14267,species,scafra2,ml_species_code,SpeciesMapping_11
14268,species,Pternistis swainsonii,scientific,SpeciesMapping_11
14268,species,Swainson's Spurfowl,common_en,SpeciesMapping_11
14268,species,swafra2,ml_species_code,SpeciesMapping_11
14269,species,Pternistis swierstrai,scientific,SpeciesMapping_11
14269,species,Swierstra's Spurfowl,common_en,SpeciesMapping_11
14269,species,swifra2,ml_species_code,SpeciesMapping_11
14270,species,Pin-tailed Sandgrouse,common_en,SpeciesMapping_11
14270,species,Pterocles alchata,scientific,SpeciesMapping_11
14270,species,pitsan1,ml_species_code,SpeciesMapping_11
14271,species,Double-banded Sandgrouse,common_en,SpeciesMapping_11
14271,species,Pterocles bicinctus,scientific,SpeciesMapping_11
14271,species,dobsan1,ml_species_code,SpeciesMapping_11
14272,species,Burchell's Sandgrouse,common_en,SpeciesMapping_11
14272,species,Pterocles burchelli,scientific,SpeciesMapping_11
14272,species,bursan1,ml_species_code,SpeciesMapping_11
14273,species,Crowned Sandgrouse,common_en,SpeciesMapping_11
14273,species,Pterocles coronatus,scientific,SpeciesMapping_11
14273,species,crosan1,ml_species_code,SpeciesMapping_11
14274,species,Black-faced Sandgrouse,common_en,SpeciesMapping_11
14274,species,Pterocles decoratus,scientific,SpeciesMapping_11
14274,species,blfsan1,ml_species_code,SpeciesMapping_11
14275,species,Chestnut-bellied Sandgrouse,common_en,SpeciesMapping_11
14275,species,Pterocles exustus,scientific,SpeciesMapping_11
14275,species,chbsan,ml_species_code,SpeciesMapping_11
14276,species,Pterocles gutturalis,scientific,SpeciesMapping_11
14276,species,Yellow-throated Sandgrouse,common_en,SpeciesMapping_11
14276,species,yetsan1,ml_species_code,SpeciesMapping_11
14277,species,Painted Sandgrouse,common_en,SpeciesMapping_11
14277,species,Pterocles indicus,scientific,SpeciesMapping_11
14277,species,paisan1,ml_species_code,SpeciesMapping_11
14278,species,Lichtenstein's Sandgrouse,common_en,SpeciesMapping_11
14278,species,Pterocles lichtensteinii,scientific,SpeciesMapping_11
14278,species,licsan1,ml_species_code,SpeciesMapping_11
14279,species,Namaqua Sandgrouse,common_en,SpeciesMapping_11
14279,species,Pterocles namaqua,scientific,SpeciesMapping_11
14279,species,namsan1,ml_species_code,SpeciesMapping_11
14280,species,Black-bellied Sandgrouse,common_en,SpeciesMapping_11
14280,species,Pterocles orientalis,scientific,SpeciesMapping_11
14280,species,blbsan1,ml_species_code,SpeciesMapping_11
14281,species,Madagascar Sandgrouse,common_en,SpeciesMapping_11
14281,species,Pterocles personatus,scientific,SpeciesMapping_11
14281,species,madsan1,ml_species_code,SpeciesMapping_11
14282,species,Four-banded Sandgrouse,common_en,SpeciesMapping_11
14282,species,Pterocles quadricinctus,scientific,SpeciesMapping_11
14282,species,fobsan1,ml_species_code,SpeciesMapping_11
14283,species,Pterocles senegallus,scientific,SpeciesMapping_11
14283,species,Spotted Sandgrouse,common_en,SpeciesMapping_11
14283,species,sposan1,ml_species_code,SpeciesMapping_11
14284,species,Phoenix Petrel,common_en,SpeciesMapping_11
14284,species,Pterodroma alba,scientific,SpeciesMapping_11
14284,species,phopet1,ml_species_code,SpeciesMapping_11
14285,species,Pterodroma arminjoniana,scientific,SpeciesMapping_11
14285,species,Trindade Petrel,common_en,SpeciesMapping_11
14285,species,tripet1,ml_species_code,SpeciesMapping_11
14286,species,Henderson Petrel,common_en,SpeciesMapping_11
14286,species,Pterodroma atrata,scientific,SpeciesMapping_11
14286,species,henpet1,ml_species_code,SpeciesMapping_11
14287,species,Chatham Islands Petrel,common_en,SpeciesMapping_11
14287,species,Pterodroma axillaris,scientific,SpeciesMapping_11
14287,species,chapet1,ml_species_code,SpeciesMapping_11
14288,species,Barau's Petrel,common_en,SpeciesMapping_11
14288,species,Pterodroma baraui,scientific,SpeciesMapping_11
14288,species,barpet1,ml_species_code,SpeciesMapping_11
14289,species,Bermuda Petrel,common_en,SpeciesMapping_11
14289,species,Pterodroma cahow,scientific,SpeciesMapping_11
14289,species,berpet,ml_species_code,SpeciesMapping_11
14290,species,Pterodroma cervicalis,scientific,SpeciesMapping_11
14290,species,White-necked Petrel,common_en,SpeciesMapping_11
14290,species,whnpet,ml_species_code,SpeciesMapping_11
14291,species,Cook's Petrel,common_en,SpeciesMapping_11
14291,species,Pterodroma cookii,scientific,SpeciesMapping_11
14291,species,coopet,ml_species_code,SpeciesMapping_11
14292,species,Masatierra Petrel,common_en,SpeciesMapping_11
14292,species,Pterodroma defilippiana,scientific,SpeciesMapping_11
14292,species,maspet3,ml_species_code,SpeciesMapping_11
14293,species,Pterodroma deserta,scientific,SpeciesMapping_11
14294,species,Juan Fernandez Petrel,common_en,SpeciesMapping_11
14294,species,Pterodroma externa,scientific,SpeciesMapping_11
14294,species,jufpet,ml_species_code,SpeciesMapping_11
14295,species,Fea's Petrel,common_en,SpeciesMapping_11
14295,species,Pterodroma feae,scientific,SpeciesMapping_11
14295,species,feapet1,ml_species_code,SpeciesMapping_11
14296,species,Gray-faced Petrel,common_en,SpeciesMapping_11
14296,species,Pterodroma gouldi,scientific,SpeciesMapping_11
14296,species,grwpet2,ml_species_code,SpeciesMapping_11
14297,species,Black-capped Petrel,common_en,SpeciesMapping_11
14297,species,Pterodroma hasitata,scientific,SpeciesMapping_11
14297,species,bkcpet,ml_species_code,SpeciesMapping_11
14298,species,Herald Petrel,common_en,SpeciesMapping_11
14298,species,Pterodroma heraldica,scientific,SpeciesMapping_11
14298,species,herpet2,ml_species_code,SpeciesMapping_11
14299,species,Bonin Petrel,common_en,SpeciesMapping_11
14299,species,Pterodroma hypoleuca,scientific,SpeciesMapping_11
14299,species,bonpet,ml_species_code,SpeciesMapping_11
14300,species,Atlantic Petrel,common_en,SpeciesMapping_11
14300,species,Pterodroma incerta,scientific,SpeciesMapping_11
14300,species,atlpet1,ml_species_code,SpeciesMapping_11
14301,species,Mottled Petrel,common_en,SpeciesMapping_11
14301,species,Pterodroma inexpectata,scientific,SpeciesMapping_11
14301,species,motpet,ml_species_code,SpeciesMapping_11
14302,species,Pterodroma lessonii,scientific,SpeciesMapping_11
14302,species,White-headed Petrel,common_en,SpeciesMapping_11
14302,species,whhpet1,ml_species_code,SpeciesMapping_11
14303,species,Gould's Petrel,common_en,SpeciesMapping_11
14303,species,Pterodroma leucoptera,scientific,SpeciesMapping_11
14303,species,goupet1,ml_species_code,SpeciesMapping_11
14304,species,Pterodroma madeira,scientific,SpeciesMapping_11
14304,species,Zino's Petrel,common_en,SpeciesMapping_11
14304,species,madpet,ml_species_code,SpeciesMapping_11
14305,species,Magenta Petrel,common_en,SpeciesMapping_11
14305,species,Pterodroma magentae,scientific,SpeciesMapping_11
14305,species,magpet1,ml_species_code,SpeciesMapping_11
14306,species,Pterodroma mollis,scientific,SpeciesMapping_11
14306,species,Soft-plumaged Petrel,common_en,SpeciesMapping_11
14306,species,soppet1,ml_species_code,SpeciesMapping_11
14307,species,Kermadec Petrel,common_en,SpeciesMapping_11
14307,species,Pterodroma neglecta,scientific,SpeciesMapping_11
14307,species,kerpet,ml_species_code,SpeciesMapping_11
14308,species,Black-winged Petrel,common_en,SpeciesMapping_11
14308,species,Pterodroma nigripennis,scientific,SpeciesMapping_11
14308,species,bkwpet,ml_species_code,SpeciesMapping_11
14309,species,Galapagos Petrel,common_en,SpeciesMapping_11
14309,species,Pterodroma phaeopygia,scientific,SpeciesMapping_11
14309,species,galpet,ml_species_code,SpeciesMapping_11
14310,species,Pterodroma pycrofti,scientific,SpeciesMapping_11
14310,species,Pycroft's Petrel,common_en,SpeciesMapping_11
14310,species,pycpet1,ml_species_code,SpeciesMapping_11
14311,species,Hawaiian Petrel,common_en,SpeciesMapping_11
14311,species,Pterodroma sandwichensis,scientific,SpeciesMapping_11
14311,species,hawpet1,ml_species_code,SpeciesMapping_11
14312,species,Providence Petrel,common_en,SpeciesMapping_11
14312,species,Pterodroma solandri,scientific,SpeciesMapping_11
